"","Canal 8 Dernier (C)","Canal 8 Moy. (C)"
"2026-05-18T02:38:55+02:00","23,945","23,944"
"2026-05-18T02:39:25+02:00","23,952","23,955"
"2026-05-18T02:39:55+02:00","23,965","23,965"
"2026-05-18T02:40:25+02:00","23,978","23,969"
"2026-05-18T02:40:55+02:00","23,972","23,972"
"2026-05-18T02:41:25+02:00","23,988","23,989"
"2026-05-18T02:41:55+02:00","23,986","23,995"
"2026-05-18T02:42:25+02:00","24,002","23,999"
"2026-05-18T02:42:55+02:00","24,006","24,007"
"2026-05-18T02:43:25+02:00","24,019","24,013"
"2026-05-18T02:43:55+02:00","24,000","24,008"
"2026-05-18T02:44:25+02:00","23,990","23,993"
"2026-05-18T02:44:55+02:00","23,988","23,984"
"2026-05-18T02:45:25+02:00","23,996","23,992"
"2026-05-18T02:45:55+02:00","24,015","24,002"
"2026-05-18T02:46:25+02:00","24,029","24,019"
"2026-05-18T02:46:55+02:00","24,040","24,031"
"2026-05-18T02:47:25+02:00","24,038","24,045"
"2026-05-18T02:47:55+02:00","24,067","24,054"
"2026-05-18T02:48:25+02:00","24,084","24,070"
"2026-05-18T02:48:55+02:00","24,086","24,081"
"2026-05-18T02:49:25+02:00","24,089","24,091"
"2026-05-18T02:49:55+02:00","24,100","24,100"
"2026-05-18T02:50:25+02:00","24,130","24,117"
"2026-05-18T02:50:55+02:00","24,117","24,114"
"2026-05-18T02:51:25+02:00","24,124","24,122"
"2026-05-18T02:51:55+02:00","24,126","24,117"
"2026-05-18T02:52:25+02:00","24,119","24,118"
"2026-05-18T02:52:55+02:00","24,105","24,116"
"2026-05-18T02:53:25+02:00","24,108","24,113"
"2026-05-18T02:53:55+02:00","24,108","24,109"
"2026-05-18T02:54:25+02:00","24,104","24,100"
"2026-05-18T02:54:55+02:00","24,080","24,096"
"2026-05-18T02:55:25+02:00","24,099","24,094"
"2026-05-18T02:55:55+02:00","24,094","24,090"
"2026-05-18T02:56:25+02:00","24,085","24,083"
"2026-05-18T02:56:55+02:00","24,067","24,074"
"2026-05-18T02:57:25+02:00","24,068","24,070"
"2026-05-18T02:57:55+02:00","24,059","24,062"
"2026-05-18T02:58:25+02:00","24,038","24,050"
"2026-05-18T02:58:55+02:00","24,047","24,041"
"2026-05-18T02:59:25+02:00","24,029","24,038"
"2026-05-18T02:59:55+02:00","24,041","24,037"
"2026-05-18T03:00:25+02:00","24,026","24,033"
"2026-05-18T03:00:55+02:00","24,019","24,024"
"2026-05-18T03:01:25+02:00","24,020","24,021"
"2026-05-18T03:01:55+02:00","24,018","24,015"
"2026-05-18T03:02:25+02:00","24,004","24,013"
"2026-05-18T03:02:55+02:00","24,015","24,006"
"2026-05-18T03:03:25+02:00","23,985","24,001"
"2026-05-18T03:03:55+02:00","24,000","23,998"
"2026-05-18T03:04:25+02:00","23,989","23,987"
"2026-05-18T03:04:55+02:00","23,970","23,980"
"2026-05-18T03:05:25+02:00","23,978","23,973"
"2026-05-18T03:05:55+02:00","23,964","23,972"
"2026-05-18T03:06:25+02:00","23,954","23,964"
"2026-05-18T03:06:55+02:00","23,958","23,955"
"2026-05-18T03:07:25+02:00","23,951","23,950"
"2026-05-18T03:07:55+02:00","23,959","23,953"
"2026-05-18T03:08:25+02:00","23,949","23,960"
"2026-05-18T03:08:55+02:00","23,961","23,952"
"2026-05-18T03:09:25+02:00","23,937","23,945"
"2026-05-18T03:09:55+02:00","23,951","23,946"
"2026-05-18T03:10:25+02:00","23,940","23,953"
"2026-05-18T03:10:55+02:00","23,934","23,944"
"2026-05-18T03:11:25+02:00","23,951","23,942"
"2026-05-18T03:11:55+02:00","23,936","23,943"
"2026-05-18T03:12:25+02:00","23,937","23,947"
"2026-05-18T03:12:55+02:00","23,931","23,943"
"2026-05-18T03:13:25+02:00","23,920","23,927"
"2026-05-18T03:13:55+02:00","23,912","23,921"
"2026-05-18T03:14:25+02:00","23,909","23,916"
"2026-05-18T03:14:55+02:00","23,923","23,914"
"2026-05-18T03:15:25+02:00","23,941","23,932"
"2026-05-18T03:15:55+02:00","23,918","23,930"
"2026-05-18T03:16:25+02:00","23,913","23,920"
"2026-05-18T03:16:55+02:00","23,904","23,913"
"2026-05-18T03:17:25+02:00","23,911","23,914"
"2026-05-18T03:17:55+02:00","23,926","23,916"
"2026-05-18T03:18:25+02:00","23,912","23,915"
"2026-05-18T03:18:55+02:00","23,921","23,914"
"2026-05-18T03:19:25+02:00","23,909","23,919"
"2026-05-18T03:19:55+02:00","23,920","23,914"
"2026-05-18T03:20:25+02:00","23,929","23,928"
"2026-05-18T03:20:55+02:00","23,933","23,927"
"2026-05-18T03:21:25+02:00","23,959","23,944"
"2026-05-18T03:21:55+02:00","23,967","23,961"
"2026-05-18T03:22:25+02:00","23,980","23,973"
"2026-05-18T03:22:55+02:00","23,980","23,979"
"2026-05-18T03:23:25+02:00","23,973","23,977"
"2026-05-18T03:23:55+02:00","23,950","23,964"
"2026-05-18T03:24:25+02:00","23,962","23,953"
"2026-05-18T03:24:55+02:00","23,963","23,963"
"2026-05-18T03:25:25+02:00","23,959","23,956"
"2026-05-18T03:25:55+02:00","23,976","23,965"
"2026-05-18T03:26:25+02:00","23,975","23,968"
"2026-05-18T03:26:55+02:00","23,957","23,965"
"2026-05-18T03:27:25+02:00","23,964","23,963"
"2026-05-18T03:27:55+02:00","23,961","23,966"
"2026-05-18T03:28:25+02:00","23,981","23,974"
"2026-05-18T03:28:55+02:00","23,982","23,979"
"2026-05-18T03:29:25+02:00","23,978","23,977"
"2026-05-18T03:29:55+02:00","23,984","23,979"
"2026-05-18T03:30:25+02:00","23,999","23,997"
"2026-05-18T03:30:55+02:00","24,014","24,005"
"2026-05-18T03:31:25+02:00","24,028","24,019"
"2026-05-18T03:31:55+02:00","24,046","24,032"
"2026-05-18T03:32:25+02:00","24,043","24,039"
"2026-05-18T03:32:55+02:00","24,059","24,040"
"2026-05-18T03:33:25+02:00","24,079","24,059"
"2026-05-18T03:33:55+02:00","24,061","24,071"
"2026-05-18T03:34:25+02:00","24,064","24,067"
"2026-05-18T03:34:55+02:00","24,047","24,061"
"2026-05-18T03:35:25+02:00","24,061","24,061"
"2026-05-18T03:35:55+02:00","24,055","24,058"
"2026-05-18T03:36:25+02:00","24,044","24,051"
"2026-05-18T03:36:55+02:00","24,050","24,052"
"2026-05-18T03:37:25+02:00","24,037","24,046"
"2026-05-18T03:37:55+02:00","24,038","24,038"
"2026-05-18T03:38:25+02:00","24,031","24,033"
"2026-05-18T03:38:55+02:00","24,031","24,030"
"2026-05-18T03:39:25+02:00","24,028","24,026"
"2026-05-18T03:39:55+02:00","24,021","24,022"
"2026-05-18T03:40:25+02:00","24,005","24,016"
"2026-05-18T03:40:55+02:00","23,999","24,007"
"2026-05-18T03:41:25+02:00","24,007","24,007"
"2026-05-18T03:41:55+02:00","24,002","24,004"
"2026-05-18T03:42:25+02:00","23,996","23,997"
"2026-05-18T03:42:55+02:00","23,983","23,994"
"2026-05-18T03:43:25+02:00","23,986","23,994"
"2026-05-18T03:43:55+02:00","23,978","23,985"
"2026-05-18T03:44:25+02:00","23,967","23,975"
"2026-05-18T03:44:55+02:00","23,940","23,954"
"2026-05-18T03:45:25+02:00","23,936","23,944"
"2026-05-18T03:45:55+02:00","23,927","23,932"
"2026-05-18T03:46:25+02:00","23,911","23,924"
"2026-05-18T03:46:55+02:00","23,909","23,911"
"2026-05-18T03:47:25+02:00","23,900","23,906"
"2026-05-18T03:47:55+02:00","23,905","23,899"
"2026-05-18T03:48:25+02:00","23,909","23,900"
"2026-05-18T03:48:55+02:00","23,881","23,898"
"2026-05-18T03:49:25+02:00","23,881","23,884"
"2026-05-18T03:49:55+02:00","23,863","23,869"
"2026-05-18T03:50:25+02:00","23,882","23,880"
"2026-05-18T03:50:55+02:00","23,867","23,875"
"2026-05-18T03:51:25+02:00","23,874","23,874"
"2026-05-18T03:51:55+02:00","23,879","23,868"
"2026-05-18T03:52:25+02:00","23,878","23,869"
"2026-05-18T03:52:55+02:00","23,879","23,871"
"2026-05-18T03:53:25+02:00","23,862","23,869"
"2026-05-18T03:53:55+02:00","23,874","23,866"
"2026-05-18T03:54:25+02:00","23,865","23,868"
"2026-05-18T03:54:55+02:00","23,870","23,860"
"2026-05-18T03:55:25+02:00","23,868","23,860"
"2026-05-18T03:55:55+02:00","23,857","23,862"
"2026-05-18T03:56:25+02:00","23,852","23,864"
"2026-05-18T03:56:55+02:00","23,856","23,851"
"2026-05-18T03:57:25+02:00","23,839","23,854"
"2026-05-18T03:57:55+02:00","23,838","23,844"
"2026-05-18T03:58:25+02:00","23,850","23,846"
"2026-05-18T03:58:55+02:00","23,850","23,855"
"2026-05-18T03:59:25+02:00","23,845","23,855"
"2026-05-18T03:59:55+02:00","23,871","23,860"
"2026-05-18T04:00:25+02:00","23,862","23,859"
"2026-05-18T04:00:55+02:00","23,866","23,861"
"2026-05-18T04:01:25+02:00","23,853","23,859"
"2026-05-18T04:01:55+02:00","23,845","23,856"
"2026-05-18T04:02:25+02:00","23,873","23,864"
"2026-05-18T04:02:55+02:00","23,857","23,856"
"2026-05-18T04:03:25+02:00","23,868","23,858"
"2026-05-18T04:03:55+02:00","23,882","23,869"
"2026-05-18T04:04:25+02:00","23,863","23,864"
"2026-05-18T04:04:55+02:00","23,869","23,863"
"2026-05-18T04:05:25+02:00","23,868","23,864"
"2026-05-18T04:05:55+02:00","23,899","23,882"
"2026-05-18T04:06:25+02:00","23,897","23,892"
"2026-05-18T04:06:55+02:00","23,898","23,911"
"2026-05-18T04:07:25+02:00","23,928","23,922"
"2026-05-18T04:07:55+02:00","23,933","23,927"
"2026-05-18T04:08:25+02:00","23,944","23,940"
"2026-05-18T04:08:55+02:00","23,956","23,951"
"2026-05-18T04:09:25+02:00","23,956","23,953"
"2026-05-18T04:09:55+02:00","23,966","23,965"
"2026-05-18T04:10:25+02:00","23,960","23,965"
"2026-05-18T04:10:55+02:00","23,981","23,968"
"2026-05-18T04:11:25+02:00","23,980","23,971"
"2026-05-18T04:11:55+02:00","23,971","23,978"
"2026-05-18T04:12:25+02:00","23,982","23,981"
"2026-05-18T04:12:55+02:00","23,976","23,982"
"2026-05-18T04:13:25+02:00","23,976","23,984"
"2026-05-18T04:13:55+02:00","23,993","23,990"
"2026-05-18T04:14:25+02:00","24,007","23,998"
"2026-05-18T04:14:55+02:00","24,000","24,000"
"2026-05-18T04:15:25+02:00","23,998","24,001"
"2026-05-18T04:15:55+02:00","24,005","23,992"
"2026-05-18T04:16:25+02:00","23,992","23,997"
"2026-05-18T04:16:55+02:00","23,996","23,994"
"2026-05-18T04:17:25+02:00","23,976","23,987"
"2026-05-18T04:17:55+02:00","23,970","23,980"
"2026-05-18T04:18:25+02:00","23,963","23,959"
"2026-05-18T04:18:55+02:00","23,952","23,960"
"2026-05-18T04:19:25+02:00","23,964","23,953"
"2026-05-18T04:19:55+02:00","23,953","23,953"
"2026-05-18T04:20:25+02:00","23,940","23,943"
"2026-05-18T04:20:55+02:00","23,934","23,939"
"2026-05-18T04:21:25+02:00","23,937","23,934"
"2026-05-18T04:21:55+02:00","23,927","23,932"
"2026-05-18T04:22:25+02:00","23,927","23,930"
"2026-05-18T04:22:55+02:00","23,919","23,930"
"2026-05-18T04:23:25+02:00","23,913","23,918"
"2026-05-18T04:23:55+02:00","23,899","23,908"
"2026-05-18T04:24:25+02:00","23,897","23,906"
"2026-05-18T04:24:55+02:00","23,907","23,905"
"2026-05-18T04:25:25+02:00","23,893","23,900"
"2026-05-18T04:25:55+02:00","23,899","23,892"
"2026-05-18T04:26:25+02:00","23,869","23,882"
"2026-05-18T04:26:55+02:00","23,858","23,872"
"2026-05-18T04:27:25+02:00","23,858","23,860"
"2026-05-18T04:27:55+02:00","23,857","23,851"
"2026-05-18T04:28:25+02:00","23,829","23,843"
"2026-05-18T04:28:55+02:00","23,839","23,836"
"2026-05-18T04:29:25+02:00","23,831","23,826"
"2026-05-18T04:29:55+02:00","23,826","23,823"
"2026-05-18T04:30:25+02:00","23,802","23,819"
"2026-05-18T04:30:55+02:00","23,808","23,806"
"2026-05-18T04:31:25+02:00","23,811","23,809"
"2026-05-18T04:31:55+02:00","23,820","23,810"
"2026-05-18T04:32:25+02:00","23,806","23,812"
"2026-05-18T04:32:55+02:00","23,807","23,811"
"2026-05-18T04:33:25+02:00","23,812","23,816"
"2026-05-18T04:33:55+02:00","23,822","23,812"
"2026-05-18T04:34:25+02:00","23,819","23,810"
"2026-05-18T04:34:55+02:00","23,813","23,809"
"2026-05-18T04:35:25+02:00","23,811","23,817"
"2026-05-18T04:35:55+02:00","23,806","23,811"
"2026-05-18T04:36:25+02:00","23,804","23,804"
"2026-05-18T04:36:55+02:00","23,807","23,807"
"2026-05-18T04:37:25+02:00","23,824","23,810"
"2026-05-18T04:37:55+02:00","23,808","23,810"
"2026-05-18T04:38:25+02:00","23,822","23,817"
"2026-05-18T04:38:55+02:00","23,826","23,823"
"2026-05-18T04:39:25+02:00","23,826","23,819"
"2026-05-18T04:39:55+02:00","23,829","23,822"
"2026-05-18T04:40:25+02:00","23,825","23,830"
"2026-05-18T04:40:55+02:00","23,850","23,846"
"2026-05-18T04:41:25+02:00","23,854","23,852"
"2026-05-18T04:41:55+02:00","23,870","23,869"
"2026-05-18T04:42:25+02:00","23,881","23,870"
"2026-05-18T04:42:55+02:00","23,867","23,866"
"2026-05-18T04:43:25+02:00","23,871","23,864"
"2026-05-18T04:43:55+02:00","23,860","23,863"
"2026-05-18T04:44:25+02:00","23,864","23,863"
"2026-05-18T04:44:55+02:00","23,861","23,860"
"2026-05-18T04:45:25+02:00","23,859","23,863"
"2026-05-18T04:45:55+02:00","23,868","23,862"
"2026-05-18T04:46:25+02:00","23,857","23,859"
"2026-05-18T04:46:55+02:00","23,868","23,859"
"2026-05-18T04:47:25+02:00","23,887","23,878"
"2026-05-18T04:47:55+02:00","23,890","23,887"
"2026-05-18T04:48:25+02:00","23,909","23,893"
"2026-05-18T04:48:55+02:00","23,925","23,913"
"2026-05-18T04:49:25+02:00","23,937","23,931"
"2026-05-18T04:49:55+02:00","23,939","23,940"
"2026-05-18T04:50:25+02:00","23,947","23,941"
"2026-05-18T04:50:55+02:00","23,961","23,948"
"2026-05-18T04:51:25+02:00","23,962","23,963"
"2026-05-18T04:51:55+02:00","23,963","23,962"
"2026-05-18T04:52:25+02:00","23,967","23,968"
"2026-05-18T04:52:55+02:00","23,988","23,985"
"2026-05-18T04:53:25+02:00","23,990","23,993"
"2026-05-18T04:53:55+02:00","23,990","23,990"
"2026-05-18T04:54:25+02:00","23,985","23,989"
"2026-05-18T04:54:55+02:00","23,981","23,983"
"2026-05-18T04:55:25+02:00","23,988","23,989"
"2026-05-18T04:55:55+02:00","23,985","23,985"
"2026-05-18T04:56:25+02:00","23,990","23,985"
"2026-05-18T04:56:55+02:00","23,967","23,977"
"2026-05-18T04:57:25+02:00","23,966","23,967"
"2026-05-18T04:57:55+02:00","23,959","23,967"
"2026-05-18T04:58:25+02:00","23,959","23,957"
"2026-05-18T04:58:55+02:00","23,954","23,954"
"2026-05-18T04:59:25+02:00","23,949","23,952"
"2026-05-18T04:59:55+02:00","23,941","23,941"
"2026-05-18T05:00:25+02:00","23,937","23,943"
"2026-05-18T05:00:55+02:00","23,944","23,935"
"2026-05-18T05:01:25+02:00","23,928","23,931"
"2026-05-18T05:01:55+02:00","23,932","23,927"
"2026-05-18T05:02:25+02:00","23,929","23,927"
"2026-05-18T05:02:55+02:00","23,922","23,923"
"2026-05-18T05:03:25+02:00","23,908","23,912"
"2026-05-18T05:03:55+02:00","23,904","23,913"
"2026-05-18T05:04:25+02:00","23,924","23,914"
"2026-05-18T05:04:55+02:00","23,911","23,910"
"2026-05-18T05:05:25+02:00","23,901","23,898"
"2026-05-18T05:05:55+02:00","23,898","23,895"
"2026-05-18T05:06:25+02:00","23,887","23,894"
"2026-05-18T05:06:55+02:00","23,902","23,891"
"2026-05-18T05:07:25+02:00","23,879","23,879"
"2026-05-18T05:07:55+02:00","23,879","23,873"
"2026-05-18T05:08:25+02:00","23,845","23,861"
"2026-05-18T05:08:55+02:00","23,843","23,855"
"2026-05-18T05:09:25+02:00","23,856","23,853"
"2026-05-18T05:09:55+02:00","23,823","23,843"
"2026-05-18T05:10:25+02:00","23,818","23,830"
"2026-05-18T05:10:55+02:00","23,828","23,827"
"2026-05-18T05:11:25+02:00","23,833","23,825"
"2026-05-18T05:11:55+02:00","23,830","23,822"
"2026-05-18T05:12:25+02:00","23,808","23,818"
"2026-05-18T05:12:55+02:00","23,816","23,816"
"2026-05-18T05:13:25+02:00","23,814","23,816"
"2026-05-18T05:13:55+02:00","23,812","23,812"
"2026-05-18T05:14:25+02:00","23,812","23,817"
"2026-05-18T05:14:55+02:00","23,801","23,809"
"2026-05-18T05:15:25+02:00","23,801","23,802"
"2026-05-18T05:15:55+02:00","23,811","23,803"
"2026-05-18T05:16:25+02:00","23,805","23,807"
"2026-05-18T05:16:55+02:00","23,795","23,799"
"2026-05-18T05:17:25+02:00","23,811","23,801"
"2026-05-18T05:17:55+02:00","23,793","23,800"
"2026-05-18T05:18:25+02:00","23,794","23,796"
"2026-05-18T05:18:55+02:00","23,808","23,797"
"2026-05-18T05:19:25+02:00","23,784","23,792"
"2026-05-18T05:19:55+02:00","23,798","23,796"
"2026-05-18T05:20:25+02:00","23,773","23,785"
"2026-05-18T05:20:55+02:00","23,803","23,788"
"2026-05-18T05:21:25+02:00","23,812","23,802"
"2026-05-18T05:21:55+02:00","23,801","23,799"
"2026-05-18T05:22:25+02:00","23,807","23,801"
"2026-05-18T05:22:55+02:00","23,810","23,817"
"2026-05-18T05:23:25+02:00","23,815","23,822"
"2026-05-18T05:23:55+02:00","23,833","23,840"
"2026-05-18T05:24:25+02:00","23,840","23,833"
"2026-05-18T05:24:55+02:00","23,840","23,836"
"2026-05-18T05:25:25+02:00","23,834","23,843"
"2026-05-18T05:25:55+02:00","23,868","23,852"
"2026-05-18T05:26:25+02:00","23,886","23,876"
"2026-05-18T05:26:55+02:00","23,887","23,872"
"2026-05-18T05:27:25+02:00","23,879","23,876"
"2026-05-18T05:27:55+02:00","23,895","23,884"
"2026-05-18T05:28:25+02:00","23,878","23,886"
"2026-05-18T05:28:55+02:00","23,887","23,885"
"2026-05-18T05:29:25+02:00","23,902","23,891"
"2026-05-18T05:29:55+02:00","23,903","23,901"
"2026-05-18T05:30:25+02:00","23,919","23,912"
"2026-05-18T05:30:55+02:00","23,913","23,911"
"2026-05-18T05:31:25+02:00","23,926","23,921"
"2026-05-18T05:31:55+02:00","23,942","23,929"
"2026-05-18T05:32:25+02:00","23,937","23,929"
"2026-05-18T05:32:55+02:00","23,954","23,943"
"2026-05-18T05:33:25+02:00","23,964","23,957"
"2026-05-18T05:33:55+02:00","23,972","23,969"
"2026-05-18T05:34:25+02:00","23,971","23,974"
"2026-05-18T05:34:55+02:00","23,985","23,977"
"2026-05-18T05:35:25+02:00","23,986","23,982"
"2026-05-18T05:35:55+02:00","23,969","23,983"
"2026-05-18T05:36:25+02:00","23,994","23,988"
"2026-05-18T05:36:55+02:00","23,989","23,988"
"2026-05-18T05:37:25+02:00","23,982","23,992"
"2026-05-18T05:37:55+02:00","23,982","23,982"
"2026-05-18T05:38:25+02:00","23,970","23,974"
"2026-05-18T05:38:55+02:00","23,959","23,968"
"2026-05-18T05:39:25+02:00","23,954","23,955"
"2026-05-18T05:39:55+02:00","23,948","23,957"
"2026-05-18T05:40:25+02:00","23,958","23,954"
"2026-05-18T05:40:55+02:00","23,941","23,952"
"2026-05-18T05:41:25+02:00","23,952","23,945"
"2026-05-18T05:41:55+02:00","23,948","23,946"
"2026-05-18T05:42:25+02:00","23,927","23,935"
"2026-05-18T05:42:55+02:00","23,928","23,923"
"2026-05-18T05:43:25+02:00","23,921","23,922"
"2026-05-18T05:43:55+02:00","23,894","23,906"
"2026-05-18T05:44:25+02:00","23,887","23,903"
"2026-05-18T05:44:55+02:00","23,902","23,899"
"2026-05-18T05:45:25+02:00","23,890","23,897"
"2026-05-18T05:45:55+02:00","23,885","23,895"
"2026-05-18T05:46:25+02:00","23,877","23,886"
"2026-05-18T05:46:55+02:00","23,883","23,879"
"2026-05-18T05:47:25+02:00","23,851","23,868"
"2026-05-18T05:47:55+02:00","23,849","23,854"
"2026-05-18T05:48:25+02:00","23,851","23,854"
"2026-05-18T05:48:55+02:00","23,845","23,850"
"2026-05-18T05:49:25+02:00","23,826","23,832"
"2026-05-18T05:49:55+02:00","23,829","23,826"
"2026-05-18T05:50:25+02:00","23,815","23,819"
"2026-05-18T05:50:55+02:00","23,805","23,818"
"2026-05-18T05:51:25+02:00","23,811","23,814"
"2026-05-18T05:51:55+02:00","23,804","23,809"
"2026-05-18T05:52:25+02:00","23,809","23,808"
"2026-05-18T05:52:55+02:00","23,803","23,802"
"2026-05-18T05:53:25+02:00","23,823","23,806"
"2026-05-18T05:53:55+02:00","23,814","23,808"
"2026-05-18T05:54:25+02:00","23,822","23,815"
"2026-05-18T05:54:55+02:00","23,830","23,819"
"2026-05-18T05:55:25+02:00","23,814","23,811"
"2026-05-18T05:55:55+02:00","23,817","23,808"
"2026-05-18T05:56:25+02:00","23,822","23,819"
"2026-05-18T05:56:55+02:00","23,814","23,817"
"2026-05-18T05:57:25+02:00","23,802","23,811"
"2026-05-18T05:57:55+02:00","23,795","23,799"
"2026-05-18T05:58:25+02:00","23,781","23,787"
"2026-05-18T05:58:55+02:00","23,784","23,787"
"2026-05-18T05:59:25+02:00","23,784","23,780"
"2026-05-18T05:59:55+02:00","23,789","23,781"
"2026-05-18T06:00:25+02:00","23,784","23,784"
"2026-05-18T06:00:55+02:00","23,788","23,784"
"2026-05-18T06:01:25+02:00","23,786","23,786"
"2026-05-18T06:01:55+02:00","23,790","23,782"
"2026-05-18T06:02:25+02:00","23,795","23,787"
"2026-05-18T06:02:55+02:00","23,782","23,783"
"2026-05-18T06:03:25+02:00","23,787","23,792"
"2026-05-18T06:03:55+02:00","23,829","23,802"
"2026-05-18T06:04:25+02:00","23,835","23,827"
"2026-05-18T06:04:55+02:00","23,841","23,833"
"2026-05-18T06:05:25+02:00","23,848","23,840"
"2026-05-18T06:05:55+02:00","23,848","23,849"
"2026-05-18T06:06:25+02:00","23,851","23,847"
"2026-05-18T06:06:55+02:00","23,866","23,857"
"2026-05-18T06:07:25+02:00","23,859","23,859"
"2026-05-18T06:07:55+02:00","23,862","23,866"
"2026-05-18T06:08:25+02:00","23,875","23,867"
"2026-05-18T06:08:55+02:00","23,875","23,874"
"2026-05-18T06:09:25+02:00","23,871","23,870"
"2026-05-18T06:09:55+02:00","23,848","23,856"
"2026-05-18T06:10:25+02:00","23,857","23,860"
"2026-05-18T06:10:55+02:00","23,875","23,865"
"2026-05-18T06:11:25+02:00","23,880","23,875"
"2026-05-18T06:11:55+02:00","23,886","23,880"
"2026-05-18T06:12:25+02:00","23,889","23,880"
"2026-05-18T06:12:55+02:00","23,897","23,900"
"2026-05-18T06:13:25+02:00","23,912","23,904"
"2026-05-18T06:13:55+02:00","23,923","23,924"
"2026-05-18T06:14:25+02:00","23,936","23,931"
"2026-05-18T06:14:55+02:00","23,939","23,944"
"2026-05-18T06:15:25+02:00","23,928","23,940"
"2026-05-18T06:15:55+02:00","23,934","23,941"
"2026-05-18T06:16:25+02:00","23,954","23,949"
"2026-05-18T06:16:55+02:00","23,948","23,950"
"2026-05-18T06:17:25+02:00","23,956","23,958"
"2026-05-18T06:17:55+02:00","23,945","23,947"
"2026-05-18T06:18:25+02:00","23,935","23,949"
"2026-05-18T06:18:55+02:00","23,952","23,947"
"2026-05-18T06:19:25+02:00","23,948","23,948"
"2026-05-18T06:19:55+02:00","23,950","23,951"
"2026-05-18T06:20:25+02:00","23,939","23,940"
"2026-05-18T06:20:55+02:00","23,938","23,939"
"2026-05-18T06:21:25+02:00","23,924","23,934"
"2026-05-18T06:21:55+02:00","23,909","23,916"
"2026-05-18T06:22:25+02:00","23,909","23,911"
"2026-05-18T06:22:55+02:00","23,893","23,900"
"2026-05-18T06:23:25+02:00","23,903","23,889"
"2026-05-18T06:23:55+02:00","23,885","23,883"
"2026-05-18T06:24:25+02:00","23,884","23,879"
"2026-05-18T06:24:55+02:00","23,876","23,882"
"2026-05-18T06:25:25+02:00","23,867","23,873"
"2026-05-18T06:25:55+02:00","23,853","23,860"
"2026-05-18T06:26:25+02:00","23,849","23,855"
"2026-05-18T06:26:55+02:00","23,854","23,857"
"2026-05-18T06:27:25+02:00","23,854","23,850"
"2026-05-18T06:27:55+02:00","23,850","23,842"
"2026-05-18T06:28:25+02:00","23,821","23,832"
"2026-05-18T06:28:55+02:00","23,822","23,825"
"2026-05-18T06:29:25+02:00","23,808","23,819"
